# 
# File: iris2
# 

0.6455696202531644,0.7954545454545454,0.20289855072463767,0.08
0.620253164556962,0.6818181818181818,0.20289855072463767,0.08
0.5949367088607594,0.7272727272727273,0.18840579710144928,0.08
0.5822784810126581,0.7045454545454545,0.21739130434782608,0.08
0.6329113924050632,0.8181818181818181,0.20289855072463767,0.08
0.6835443037974683,0.8863636363636362,0.24637681159420288,0.16
0.5822784810126581,0.7727272727272726,0.20289855072463767,0.12
0.6329113924050632,0.7727272727272726,0.21739130434782608,0.08
0.5569620253164557,0.6590909090909091,0.20289855072463767,0.08
0.620253164556962,0.7045454545454545,0.21739130434782608,0.04
0.6835443037974683,0.8409090909090908,0.21739130434782608,0.08
0.6075949367088607,0.7727272727272726,0.2318840579710145,0.08
0.6075949367088607,0.6818181818181818,0.20289855072463767,0.04
0.5443037974683543,0.6818181818181818,0.15942028985507248,0.04
0.7341772151898733,0.9090909090909091,0.17391304347826086,0.08
0.7215189873417721,1.0,0.21739130434782608,0.16
0.6835443037974683,0.8863636363636362,0.18840579710144928,0.16
0.6455696202531644,0.7954545454545454,0.20289855072463767,0.12
0.7215189873417721,0.8636363636363635,0.24637681159420288,0.12
0.6455696202531644,0.8636363636363635,0.21739130434782608,0.12
0.6835443037974683,0.7727272727272726,0.24637681159420288,0.08
0.6455696202531644,0.8409090909090908,0.21739130434782608,0.16
0.5822784810126581,0.8181818181818181,0.14492753623188406,0.08
0.6455696202531644,0.7499999999999999,0.24637681159420288,0.2
0.6075949367088607,0.7727272727272726,0.27536231884057966,0.08
0.6329113924050632,0.6818181818181818,0.2318840579710145,0.08
0.6329113924050632,0.7727272727272726,0.2318840579710145,0.16
0.6582278481012658,0.7954545454545454,0.21739130434782608,0.08
0.6582278481012658,0.7727272727272726,0.20289855072463767,0.08
0.5949367088607594,0.7272727272727273,0.2318840579710145,0.08
0.6075949367088607,0.7045454545454545,0.2318840579710145,0.08
0.6835443037974683,0.7727272727272726,0.21739130434782608,0.16
0.6582278481012658,0.9318181818181817,0.21739130434782608,0.04
0.6962025316455696,0.9545454545454545,0.20289855072463767,0.08
0.620253164556962,0.7045454545454545,0.21739130434782608,0.04
0.6329113924050632,0.7272727272727273,0.17391304347826086,0.08
0.6962025316455696,0.7954545454545454,0.18840579710144928,0.08
0.620253164556962,0.7045454545454545,0.21739130434782608,0.04
0.5569620253164557,0.6818181818181818,0.18840579710144928,0.08
0.6455696202531644,0.7727272727272726,0.21739130434782608,0.08
0.6329113924050632,0.7954545454545454,0.18840579710144928,0.12
0.5696202531645569,0.5227272727272726,0.18840579710144928,0.12
0.5569620253164557,0.7272727272727273,0.18840579710144928,0.08
0.6329113924050632,0.7954545454545454,0.2318840579710145,0.24
0.6455696202531644,0.8636363636363635,0.27536231884057966,0.16
0.6075949367088607,0.6818181818181818,0.20289855072463767,0.12
0.6455696202531644,0.8636363636363635,0.2318840579710145,0.08
0.5822784810126581,0.7272727272727273,0.20289855072463767,0.08
0.670886075949367,0.8409090909090908,0.21739130434782608,0.08
0.6329113924050632,0.7499999999999999,0.20289855072463767,0.08
0.8860759493670886,0.7272727272727273,0.6811594202898551,0.5599999999999999
0.810126582278481,0.7272727272727273,0.6521739130434783,0.6
0.8734177215189873,0.7045454545454545,0.7101449275362319,0.6
0.6962025316455696,0.5227272727272726,0.5797101449275363,0.52
0.8227848101265822,0.6363636363636362,0.6666666666666666,0.6
0.7215189873417721,0.6363636363636362,0.6521739130434783,0.52
0.7974683544303797,0.7499999999999999,0.6811594202898551,0.64
0.620253164556962,0.5454545454545454,0.47826086956521735,0.4
0.8354430379746834,0.6590909090909091,0.6666666666666666,0.52
0.6582278481012658,0.6136363636363636,0.5652173913043478,0.5599999999999999
0.6329113924050632,0.45454545454545453,0.5072463768115941,0.4
0.7468354430379747,0.6818181818181818,0.6086956521739131,0.6
0.7594936708860759,0.5,0.5797101449275363,0.4
0.7721518987341771,0.6590909090909091,0.6811594202898551,0.5599999999999999
0.7088607594936708,0.6590909090909091,0.5217391304347826,0.52
0.8481012658227848,0.7045454545454545,0.6376811594202899,0.5599999999999999
0.7088607594936708,0.6818181818181818,0.6521739130434783,0.6
0.7341772151898733,0.6136363636363636,0.5942028985507245,0.4
0.7848101265822784,0.5,0.6521739130434783,0.6
0.7088607594936708,0.5681818181818181,0.5652173913043478,0.44000000000000006
0.7468354430379747,0.7272727272727273,0.6956521739130435,0.72
0.7721518987341771,0.6363636363636362,0.5797101449275363,0.52
0.7974683544303797,0.5681818181818181,0.7101449275362319,0.6
0.7721518987341771,0.6363636363636362,0.6811594202898551,0.48
0.810126582278481,0.6590909090909091,0.6231884057971014,0.52
0.8354430379746834,0.6818181818181818,0.6376811594202899,0.5599999999999999
0.860759493670886,0.6363636363636362,0.6956521739130435,0.5599999999999999
0.8481012658227848,0.6818181818181818,0.7246376811594203,0.6799999999999999
0.7594936708860759,0.6590909090909091,0.6521739130434783,0.6
0.7215189873417721,0.5909090909090908,0.5072463768115941,0.4
0.6962025316455696,0.5454545454545454,0.5507246376811593,0.44000000000000006
0.6962025316455696,0.5454545454545454,0.5362318840579711,0.4
0.7341772151898733,0.6136363636363636,0.5652173913043478,0.48
0.7594936708860759,0.6136363636363636,0.7391304347826086,0.64
0.6835443037974683,0.6818181818181818,0.6521739130434783,0.6
0.7594936708860759,0.7727272727272726,0.6521739130434783,0.64
0.8481012658227848,0.7045454545454545,0.6811594202898551,0.6
0.7974683544303797,0.5227272727272726,0.6376811594202899,0.52
0.7088607594936708,0.6818181818181818,0.5942028985507245,0.52
0.6962025316455696,0.5681818181818181,0.5797101449275363,0.52
0.6962025316455696,0.5909090909090908,0.6376811594202899,0.48
0.7721518987341771,0.6818181818181818,0.6666666666666666,0.5599999999999999
0.7341772151898733,0.5909090909090908,0.5797101449275363,0.48
0.6329113924050632,0.5227272727272726,0.47826086956521735,0.4
0.7088607594936708,0.6136363636363636,0.6086956521739131,0.52
0.7215189873417721,0.6818181818181818,0.6086956521739131,0.48
0.7215189873417721,0.6590909090909091,0.6086956521739131,0.52
0.7848101265822784,0.6590909090909091,0.6231884057971014,0.52
0.6455696202531644,0.5681818181818181,0.43478260869565216,0.44000000000000006
0.7215189873417721,0.6363636363636362,0.5942028985507245,0.52
0.7974683544303797,0.7499999999999999,0.8695652173913043,1.0
0.7341772151898733,0.6136363636363636,0.7391304347826086,0.76
0.8987341772151898,0.6818181818181818,0.855072463768116,0.8400000000000001
0.7974683544303797,0.6590909090909091,0.8115942028985507,0.72
0.8227848101265822,0.6818181818181818,0.8405797101449275,0.8800000000000001
0.9620253164556961,0.6818181818181818,0.9565217391304347,0.8400000000000001
0.620253164556962,0.5681818181818181,0.6521739130434783,0.6799999999999999
0.9240506329113923,0.6590909090909091,0.9130434782608695,0.72
0.8481012658227848,0.5681818181818181,0.8405797101449275,0.72
0.9113924050632911,0.8181818181818181,0.8840579710144927,1.0
